4628186030896
52,-0.000975582,-0.0222706,-0.00272543,-0.000948212,-0.00154311,0.000328282
53,-0.00184768,-0.0207077,-0.00425387,-0.00148897,-0.00185618,-0.00112734
54,-0.00186123,-0.0218359,-0.00580457,-0.00172864,-0.000847516,-0.00164602
55,-0.00187293,-0.0197418,-0.00425348,-0.00216885,-0.000360789,-0.00209059
56,-0.000135343,-0.0198182,-0.00272291,-0.00220456,0.00125207,-0.00206738
58,-0.00276728,-0.0224085,-0.00735202,-0.00184176,0.000342151,-0.00119678
59,-0.000926512,-0.0212625,-0.00737079,-0.00246736,-0.00155568,-0.000679556
60,-0.00189971,-0.0218835,-0.00118568,-0.0026317,0.000663816,-0.00160789
61,-0.000911191,-0.0212105,-0.00582508,-0.00245767,-0.00254974,-0.000659635
62,-0.000134462,-0.0198005,-0.00425359,-0.00132276,0.000747169,-0.00207794
63,-0.000973154,-0.0202568,-0.00426715,-0.00227703,-0.000552821,-0.00160587
64,-0.000976782,-0.0224029,-0.00736396,-0.00184651,-4.54858e-005,-0.00118123
65,-0.00184337,-0.0197234,-0.00889783,-0.0021389,-0.000384187,-0.000685432
66,-0.000973154,-0.0202568,-0.00426715,-0.00227703,-0.000552821,-0.00160587
67,-0.00184768,-0.0207077,-0.00425387,-0.00148897,-0.00185618,-0.00112734
68,-0.00191572,-0.0196623,0.00195301,-0.000428408,-0.00134585,-0.00201671
69,-0.0027393,-0.0201345,-0.0057813,-0.000480617,-0.00218008,-0.000169967
70,-0.0028371,-0.0191754,-0.00419652,0.00144236,-0.000186522,-0.00110974
71,-0.00277425,-0.0212229,-0.00422876,0.000149933,-0.00166394,-0.000651715
72,-0.00276278,-0.0202447,-0.0057859,-0.00139049,-0.000670084,-0.00163198
73,-0.00271525,-0.0223442,-0.00736385,-0.0026926,-0.00115344,-0.00119387
74,-0.00272694,-0.0202502,-0.00581275,-0.00313281,-0.000666716,-0.00163844
75,-0.00187744,-0.0219056,-0.0058196,-0.00262013,0.000651447,-0.00165539
76,-0.0018468,-0.0206901,-0.00578455,-0.000607171,-0.00236108,-0.0011379
78,-0.00189971,-0.0218835,-0.00118568,-0.0026317,0.000663816,-0.00160789
79,-0.00184249,-0.0208172,-0.00737214,-0.00325068,0.000135314,-0.00117364
80,-0.00182629,-0.0207475,-0.00735711,-0.00235919,-0.00136365,-0.00116428
81,-8.8701e-005,-0.0208238,-0.00582654,-0.00239489,0.000249209,-0.00114107
82,-0.000967538,-0.0222591,-0.0011693,-0.000956901,-0.00252614,-0.00110445
83,-0.00275461,-0.021298,-0.00427064,-0.00248388,-0.000161612,-0.000667535
84,-0.00182981,-0.0197067,-0.00429075,-0.0038928,-0.000368449,-0.000644394
85,-4.65943e-005,-0.0186302,-0.00734863,-0.00192235,-0.00176946,-0.00160384
86,-0.00185495,-0.0218598,-0.00118708,-0.00350092,-0.00082075,-0.00305763
87,-0.00363211,-0.0208051,-0.00889088,-0.00236414,1.80508e-005,-0.00119975
88,-0.00271701,-0.0212681,-0.00735885,-0.00246262,-0.00116804,-0.00069511
