4627872144492
61,-0.0027125,-0.0202159,-0.00273636,-0.00400492,-0.00115588,-0.00160796
62,-6.88652e-005,-0.0197196,0.00034166,-0.0039275,-0.000732688,-0.00203399
63,-6.71038e-005,-0.0196842,-0.0027197,-0.00216391,-0.00174249,-0.00205511
64,0.00173342,-0.0175097,0.00188542,-0.00346259,-0.00214359,-0.00100099
65,-0.00101232,-0.0180312,0.00503614,-0.000967104,-0.00204522,-0.00195663
66,-9.46788e-005,-0.0175452,0.00498557,-0.00347911,-0.00074952,-0.000988967
67,-0.00104119,-0.0192114,0.00193972,-0.00121647,-4.24923e-005,-0.00249524
68,-6.25886e-005,-0.018632,0.00190279,-0.00370621,-0.00173032,-0.00296796
69,-0.000144068,-0.0186679,0.00346172,-0.00197646,0.000255775,-0.0015012
70,0.000846229,-0.0201826,0.00187369,-0.00402599,-0.00191878,-0.00152935
71,-0.000992691,-0.0169949,0.00193789,-0.00160735,-0.00156729,-0.0014948
72,-0.000128747,-0.0186159,0.00500743,-0.00196677,-0.000738288,-0.00148127
73,0.000853498,-0.0190305,-0.0011931,-0.00201403,-0.00295421,0.000400944
74,0.00086497,-0.0180524,-0.00275024,-0.00355445,-0.00196035,-0.000579319
75,-9.5658e-005,-0.0207497,0.000353093,-0.00239678,-0.000732484,-0.00107365
76,-0.00183854,-0.0185565,0.00189388,-0.0036647,-0.00136474,-7.82115e-005
77,-0.000930041,-0.0202217,-0.00430443,-0.00400098,-0.000560481,-0.000159674
78,0.0025795,-0.0201318,0.00499185,-0.00141818,-0.00280232,-0.0014704
79,-6.79845e-005,-0.0197019,-0.00118902,-0.00304571,-0.00123759,-0.00204455
80,-0.0010348,-0.0191885,0.00345998,-0.00207989,0.000451379,-0.00103203
81,-0.000942513,-0.0201528,-0.00117574,-0.00225765,-0.00254095,-0.00156602
82,-0.00102852,-0.0181009,0.00502111,-0.00185859,-0.000546255,-0.00196599
83,-0.0010134,-0.0192283,0.000356737,-0.00295011,0.00094391,-0.00106897
84,0.000807743,-0.0191187,0.00343622,-0.00293547,-0.00143185,-0.00101357
85,-0.00190602,-0.017608,0.000400862,-0.00173884,-0.000366592,-0.00249821
86,-0.00187988,-0.0196677,0.00192616,-0.00217074,-0.00134248,-0.00202317
87,0.00171105,-0.0206745,0.000356185,-0.00151003,-0.00261908,-0.00104873
88,-0.00181537,-0.0196724,-0.00121436,-0.00476491,-0.000857611,-0.000613914
89,-6.07087e-005,-0.0196614,-0.00119945,-0.00302733,-0.00124862,-0.000591902
