4627872144492
0
188,0,-0.109519,0.351785,0.143467,,1,-0.164782,0.309547,0.180722,,2,-0.0217049,0.341783,0.189553,,3,-0.049919,0.347382,0.190812,,4,-0.0884018,0.343018,0.205342,,5,-0.0415686,0.342925,0.105547,,6,-0.0618517,0.348555,0.111171,,7,-0.0218307,0.33525,0.100529,,8,-0.126114,0.338934,0.196805,
200,0,-0.109502,0.351818,0.143458,,1,-0.164746,0.309542,0.18067,,2,-0.0216696,0.341788,0.189543,,3,-0.0498923,0.347403,0.190798,,4,-0.0883809,0.343042,0.205325,,5,-0.0415562,0.342944,0.105524,,6,-0.0618312,0.348583,0.111147,,7,-0.0218155,0.335272,0.100525,,8,-0.126046,0.338941,0.196762,
211,0,-0.109439,0.351873,0.143452,,1,-0.164699,0.309562,0.180645,,2,-0.0216226,0.341828,0.189532,,3,-0.0498241,0.347417,0.190768,,4,-0.0883158,0.343029,0.205269,,5,-0.0414403,0.343078,0.105478,,6,-0.0618286,0.348604,0.111131,,7,-0.0219781,0.333818,0.100373,,8,-0.126038,0.338983,0.196786,
221,0,-0.109378,0.351908,0.143421,,1,-0.164636,0.309639,0.180675,,2,-0.0215417,0.341866,0.189513,,3,-0.0497722,0.347423,0.190749,,4,-0.0882485,0.343043,0.205259,,5,-0.0414198,0.343079,0.105404,,6,-0.0617796,0.348642,0.111097,,7,-0.0219257,0.333838,0.100322,,8,-0.12594,0.339,0.19674,
232,0,-0.109294,0.351953,0.143387,,1,-0.164508,0.309601,0.180579,,2,-0.0214725,0.341879,0.189481,,3,-0.0497115,0.347419,0.190707,,4,-0.0881825,0.343046,0.205236,,5,-0.0413808,0.343061,0.105378,,6,-0.0617485,0.348647,0.11108,,7,-0.0218907,0.333805,0.100294,,8,-0.125867,0.339004,0.196722,
242,0,-0.108988,0.351787,0.143265,,1,-0.164408,0.309591,0.180536,,2,-0.0214095,0.341881,0.189455,,3,-0.0496029,0.347424,0.190652,,4,-0.0880535,0.343229,0.205327,,5,-0.0413512,0.342971,0.105324,,6,-0.0614113,0.348682,0.110922,,7,-0.0218029,0.3337,0.100237,,8,-0.125772,0.339024,0.196705,
253,0,-0.108914,0.351793,0.143236,,1,-0.164248,0.309514,0.180462,,2,-0.0213036,0.341866,0.189412,,3,-0.049487,0.347379,0.190622,,4,-0.0879349,0.343062,0.205155,,5,-0.0412938,0.342927,0.105281,,6,-0.0613559,0.348654,0.110857,,7,-0.0215847,0.333637,0.100182,,8,-0.12568,0.339015,0.19667,
263,0,-0.108788,0.351734,0.143207,,1,-0.16412,0.309468,0.180424,,2,-0.0212175,0.341852,0.189358,,3,-0.0493676,0.347366,0.190583,,4,-0.0877929,0.343028,0.205097,,5,-0.041247,0.342889,0.105232,,6,-0.0613881,0.348492,0.110787,,7,-0.021339,0.333656,0.100139,,8,-0.125579,0.338976,0.196639,
274,0,-0.108682,0.351721,0.14317,,1,-0.16399,0.3094,0.18039,,2,-0.0208941,0.341763,0.189374,,3,-0.0491107,0.34736,0.190426,,4,-0.0875858,0.34288,0.204892,,5,-0.125323,0.338939,0.196519,,6,-0.0411808,0.342932,0.105201,,7,-0.061337,0.348432,0.11076,,8,-0.0211928,0.333562,0.100063,
284,0,-0.108559,0.351659,0.14313,,1,-0.163849,0.309304,0.180345,,2,-0.0206917,0.341659,0.18934,,3,-0.0489897,0.347288,0.190362,,4,-0.0874282,0.342835,0.204835,,5,-0.0210272,0.333525,0.100024,,6,-0.125159,0.338888,0.196533,,7,-0.0410149,0.342929,0.105176,,8,-0.0612553,0.348413,0.110722,
299,0,-0.108266,0.351537,0.143001,,1,-0.163434,0.309154,0.180178,,2,-0.0203529,0.341416,0.189262,,3,-0.0487415,0.347103,0.190265,,4,-0.0870777,0.342705,0.204778,,5,-0.0206359,0.333374,0.0999666,,6,-0.124808,0.338657,0.196354,,7,-0.0406902,0.342576,0.105034,,8,-0.0604256,0.347828,0.110528,
309,0,-0.107967,0.351424,0.142897,,1,-0.163263,0.309082,0.18014,,2,-0.0201871,0.34121,0.189217,,3,-0.0485977,0.346959,0.190218,,4,-0.0868905,0.342572,0.20472,,5,-0.0204395,0.333271,0.099946,,6,-0.124557,0.33848,0.196331,,7,-0.0403255,0.342495,0.10502,,8,-0.060305,0.347759,0.110516,
320,0,-0.107567,0.351373,0.142853,,1,-0.163032,0.309008,0.180081,,2,-0.0199522,0.341054,0.189189,,3,-0.0474472,0.345799,0.190333,,4,-0.0866554,0.342473,0.204676,,5,-0.019912,0.334371,0.100022,,6,-0.124333,0.338364,0.196251,,7,-0.0400563,0.34222,0.10496,,8,-0.060122,0.347666,0.110495,
332,0,-0.107162,0.350924,0.142603,,1,-0.162738,0.30887,0.179964,,2,-0.0196881,0.340878,0.189124,,3,-0.0479799,0.346537,0.190114,,4,-0.0863117,0.342375,0.204604,,5,-0.0195639,0.334196,0.0999841,,6,-0.12407,0.338184,0.196159,,7,-0.0394653,0.342067,0.104897,,8,-0.0599097,0.347421,0.110484,
345,0,-0.106784,0.350754,0.14257,,1,-0.16242,0.308753,0.179895,,2,-0.019204,0.340765,0.189172,,3,-0.0476096,0.346271,0.190051,,4,-0.0859847,0.342184,0.20448,,5,-0.0192062,0.333905,0.0998772,,6,-0.123696,0.338058,0.19607,,7,-0.0392637,0.341881,0.104765,,8,-0.0593931,0.347361,0.110341,
355,0,-0.107304,0.351252,0.142042,,1,-0.161682,0.308874,0.179905,,2,-0.0186619,0.340617,0.188978,,3,-0.0472973,0.346064,0.189947,,4,-0.0855941,0.342042,0.204377,,5,-0.0189694,0.332148,0.0997594,,6,-0.123354,0.337924,0.195977,,7,-0.0388665,0.341424,0.104679,,8,-0.0589031,0.346998,0.110116,
366,0,-0.105348,0.350089,0.142154,,1,-0.0580545,0.346372,0.11005,,2,-0.159679,0.306721,0.179461,,3,-0.0375959,0.340847,0.104493,,4,-0.0178413,0.340098,0.188796,,5,-0.0482248,0.34348,0.187741,,6,-0.084626,0.341571,0.204173,,7,-0.0179593,0.331541,0.0996328,,8,-0.122188,0.337531,0.195584,
377,0,-0.104845,0.349839,0.142017,,1,-0.0569755,0.346351,0.109928,,2,-0.16032,0.308187,0.179333,,3,-0.0373012,0.340393,0.104268,,4,-0.0172555,0.339763,0.18872,,5,-0.0477323,0.343151,0.187594,,6,-0.0841236,0.341373,0.204084,,7,-0.0172751,0.332389,0.0995418,,8,-0.121742,0.337348,0.195423,
387,0,-0.104301,0.349621,0.141868,,1,-0.0564243,0.345852,0.109656,,2,-0.159795,0.307913,0.179102,,3,-0.0368336,0.340005,0.104095,,4,-0.0167864,0.339493,0.188626,,5,-0.0448112,0.345248,0.189634,,6,-0.0834994,0.341132,0.203883,,7,-0.0168184,0.330984,0.0993533,,8,-0.122845,0.338119,0.195091,
397,0,-0.103683,0.349407,0.14166,,1,-0.056055,0.345715,0.109563,,2,-0.159196,0.307636,0.178904,,3,-0.0360442,0.340024,0.104018,,4,-0.0163214,0.339169,0.188525,,5,-0.044261,0.344917,0.189537,,6,-0.0829218,0.340894,0.203778,,7,-0.0161769,0.330616,0.0992314,,8,-0.122323,0.337822,0.19495,
407,0,-0.102798,0.349046,0.141422,,1,-0.0553186,0.34561,0.109311,,2,-0.158551,0.307378,0.17869,,3,-0.0351931,0.339555,0.103792,,4,-0.0155149,0.338953,0.188266,,5,-0.0436832,0.344559,0.189275,,6,-0.0823665,0.340653,0.203691,,7,-0.015457,0.330267,0.0990442,,8,-0.121602,0.337621,0.194672,
418,0,-0.102046,0.348782,0.141242,,1,-0.0543335,0.344857,0.109094,,2,-0.157817,0.307003,0.178388,,3,-0.0346608,0.339091,0.103583,,4,-0.0145293,0.338611,0.188313,,5,-0.0430116,0.344296,0.189004,,6,-0.0815318,0.340306,0.20334,,7,-0.0143232,0.331192,0.0989986,,8,-0.120798,0.337481,0.194369,
428,0,-0.101299,0.348438,0.141075,,1,-0.0538378,0.344609,0.10896,,2,-0.157123,0.306632,0.178188,,3,-0.0334426,0.339041,0.103413,,4,-0.0137649,0.338103,0.188183,,5,-0.0423419,0.3439,0.188824,,6,-0.0806546,0.340067,0.203154,,7,-0.0136715,0.33084,0.0987333,,8,-0.120113,0.33723,0.194147,
438,0,-0.100325,0.348007,0.140806,,1,-0.0527895,0.344199,0.108613,,2,-0.1563,0.306424,0.177909,,3,-0.0327661,0.338317,0.103074,,4,-0.0130578,0.3377,0.188079,,5,-0.0431797,0.342881,0.186969,,6,-0.0798849,0.339728,0.203048,,7,-0.0127727,0.329116,0.0984396,,8,-0.119311,0.336829,0.193815,
449,0,-0.100285,0.348539,0.140228,,1,-0.0519963,0.343602,0.108471,,2,-0.155323,0.306044,0.177516,,3,-0.0320168,0.337939,0.102956,,4,-0.0120298,0.337226,0.187738,,5,-0.0402976,0.343065,0.188528,,6,-0.0789087,0.339269,0.202756,,7,-0.0117419,0.329671,0.0982533,,8,-0.118432,0.33642,0.193543,
459,0,-0.0993439,0.348161,0.139989,,1,-0.0509297,0.342881,0.108093,,2,-0.149583,0.30044,0.176347,,3,-0.0307261,0.337198,0.102695,,4,-0.0110586,0.33669,0.187629,,5,-0.0394235,0.342629,0.188265,,6,-0.0778939,0.338997,0.202543,,7,-0.0108428,0.327886,0.0979607,,8,-0.117527,0.336099,0.193227,
470,0,-0.0970848,0.346953,0.140042,,1,-0.114571,0.334667,0.193312,,2,-0.00971923,0.327324,0.0977958,,3,-0.0768551,0.338633,0.202394,,4,-0.049792,0.342819,0.108037,,5,-0.153149,0.305494,0.17705,,6,-0.0292823,0.336709,0.102532,,7,-0.0100619,0.336289,0.187601,,8,-0.0382093,0.342063,0.188097,
481,0,-0.0959342,0.346693,0.139855,,1,-0.115024,0.335503,0.192812,,2,-0.00826991,0.328046,0.0977189,,3,-0.0757809,0.337987,0.202001,,4,-0.0481897,0.342121,0.107751,,5,-0.152029,0.305164,0.176737,,6,-0.0284116,0.336198,0.102254,,7,-0.00873169,0.335859,0.187309,,8,-0.036682,0.341854,0.188037,
491,0,-0.0945448,0.346243,0.139452,,1,-0.113896,0.335172,0.19246,,2,-0.00728343,0.326249,0.0974301,,3,-0.074497,0.337663,0.201772,,4,-0.0471821,0.341502,0.107443,,5,-0.150958,0.304743,0.176409,,6,-0.02683,0.335625,0.102033,,7,-0.00760479,0.335363,0.187246,,8,-0.0357758,0.341426,0.187856,
501,0,-0.0941549,0.34644,0.138849,,1,-0.112668,0.334784,0.192029,,2,-0.00572332,0.32678,0.0973298,,3,-0.0733984,0.337308,0.201639,,4,-0.0459301,0.341,0.107266,,5,-0.149622,0.304383,0.175979,,6,-0.0259679,0.335274,0.101857,,7,-0.00617363,0.335033,0.187098,,8,-0.0346141,0.340875,0.187659,
512,0,-0.0916386,0.345227,0.138835,,1,-0.111557,0.334291,0.191697,,2,-0.00437339,0.326517,0.097172,,3,-0.0720404,0.336945,0.20128,,4,-0.0439005,0.340717,0.106976,,5,-0.14844,0.304065,0.175604,,6,-0.0241932,0.334782,0.101646,,7,-0.00496187,0.334529,0.187128,,8,-0.0329166,0.340592,0.187664,
523,0,-0.0902097,0.344813,0.138586,,1,-0.109884,0.33416,0.191638,,2,-0.00288704,0.324824,0.0969932,,3,-0.0707688,0.336579,0.201088,,4,-0.0431338,0.340443,0.106877,,5,-0.146854,0.303977,0.175268,,6,-0.022452,0.334206,0.101323,,7,-0.00377397,0.333964,0.187129,,8,-0.03185,0.340121,0.187439,
534,0,-0.0886407,0.344406,0.138251,,1,-0.1086,0.333804,0.191376,,2,-0.00129625,0.325405,0.0968656,,3,-0.0693451,0.336201,0.200922,,4,-0.0414278,0.339664,0.10654,,5,-0.145551,0.303524,0.174845,,6,-0.0215099,0.33387,0.101279,,7,-0.00213448,0.333661,0.18699,,8,-0.0304854,0.33957,0.187157,
544,0,-0.0882337,0.344976,0.137731,,1,-0.107314,0.333236,0.190937,,2,5.18684e-005,0.323583,0.0966,,3,-0.0680019,0.335776,0.200669,,4,-0.0395637,0.339344,0.106307,,5,-0.144174,0.303221,0.174423,,6,-0.0195958,0.333229,0.101079,,7,-0.000904074,0.333113,0.18701,,8,-0.0288551,0.339213,0.187255,
556,0,-0.084054,0.343164,0.137394,,1,-0.10241,0.331496,0.190589,,2,0.0033905,0.32249,0.096308,,3,-0.0651053,0.334919,0.200199,,4,-0.0368204,0.338176,0.105868,,5,-0.141153,0.302509,0.173691,,6,-0.016622,0.331956,0.100616,,7,0.00209836,0.332105,0.186853,,8,-0.0279325,0.337559,0.185109,
567,0,-0.0823642,0.342628,0.137111,,1,-0.102827,0.332066,0.189949,,2,0.004924,0.322901,0.0959884,,3,-0.0635782,0.334346,0.199953,,4,-0.0351306,0.337404,0.105529,,5,-0.139787,0.302075,0.173292,,6,-0.0150349,0.331238,0.100253,,7,0.00340228,0.331342,0.1868,,8,-0.0245943,0.337656,0.186737,
582,0,-0.0818088,0.343049,0.136605,,1,-0.101396,0.331672,0.189533,,2,0.0062414,0.322385,0.0956523,,3,-0.0621766,0.333948,0.199825,,4,-0.0335104,0.336924,0.105246,,5,-0.138313,0.301627,0.172829,,6,-0.0132619,0.330904,0.0999809,,7,0.00523421,0.330774,0.186558,,8,-0.023043,0.336979,0.186455,
593,0,-0.0803369,0.342493,0.136091,,1,-0.100092,0.330945,0.189202,,2,0.00812315,0.32161,0.0954069,,3,-0.0606824,0.333357,0.199449,,4,-0.0318678,0.336073,0.104909,,5,-0.136838,0.301123,0.172437,,6,-0.0121009,0.330022,0.0996453,,7,0.00655837,0.330132,0.18656,,8,-0.0213657,0.336607,0.186489,
603,0,-0.077653,0.34118,0.136208,,1,-0.0981958,0.330789,0.18893,,2,0.00953257,0.319709,0.095091,,3,-0.0591774,0.332942,0.199212,,4,-0.0306098,0.335644,0.104578,,5,-0.135403,0.300629,0.171955,,6,-0.0103553,0.329349,0.0992386,,7,0.0082014,0.32968,0.186383,,8,-0.0198893,0.335911,0.186166,
613,0,-0.0769011,0.341625,0.13558,,1,-0.0968507,0.330362,0.1885,,2,0.0110681,0.320087,0.0949257,,3,-0.0577524,0.332477,0.198991,,4,-0.0283523,0.335085,0.104349,,5,-0.133684,0.300279,0.171469,,6,-0.00849927,0.3287,0.0991272,,7,0.00960962,0.329045,0.186397,,8,-0.0182721,0.335537,0.186199,
624,0,-0.0752956,0.340892,0.135126,,1,-0.0953286,0.329741,0.188046,,2,0.0127477,0.318286,0.0945647,,3,-0.0562141,0.331934,0.198644,,4,-0.027263,0.334406,0.103994,,5,-0.13229,0.299832,0.17111,,6,-0.00696429,0.328025,0.0988297,,7,0.0112073,0.328549,0.186079,,8,-0.0168749,0.334965,0.185856,
636,0,-0.0710112,0.338997,0.134808,,1,-0.0903026,0.327906,0.187739,,2,0.0160399,0.316814,0.0939654,,3,-0.0531853,0.331023,0.198164,,4,-0.0241906,0.332718,0.103253,,5,-0.129265,0.298967,0.17023,,6,-0.00401435,0.326481,0.0981214,,7,0.0143315,0.327324,0.185931,,8,-0.0136454,0.333798,0.185495,
647,0,-0.0702471,0.33955,0.13432,,1,-0.0906651,0.328461,0.187106,,2,0.0174777,0.317107,0.0937475,,3,-0.051568,0.330445,0.197743,,4,-0.0220691,0.332235,0.103025,,5,-0.127577,0.298663,0.169934,,6,-0.00218234,0.325716,0.0977695,,7,0.0157963,0.326703,0.185933,,8,-0.0122908,0.333147,0.185286,
657,0,-0.0686406,0.338683,0.133864,,1,-0.089228,0.32791,0.186754,,2,0.0191849,0.315052,0.0934808,,3,-0.050095,0.329901,0.197598,,4,-0.0209056,0.331627,0.102818,,5,-0.126138,0.298111,0.169498,,6,-0.000442184,0.324688,0.0975024,,7,0.0174484,0.326076,0.185688,,8,-0.0107359,0.332546,0.184982,
669,0,-0.0669133,0.338244,0.133631,,1,-0.0876838,0.327252,0.186207,,2,0.0207258,0.315344,0.0933534,,3,-0.0486481,0.32939,0.197353,,4,-0.0192285,0.330586,0.102507,,5,-0.124601,0.297778,0.169126,,6,0.000970859,0.324125,0.0974461,,7,0.0188018,0.325368,0.185663,,8,-0.00901001,0.331971,0.185012,
679,0,-0.0651009,0.337759,0.133401,,1,-0.0859515,0.327128,0.186162,,2,0.0225496,0.314388,0.0933023,,3,-0.0470061,0.328877,0.197198,,4,-0.0173994,0.330069,0.10226,,5,-0.123114,0.297281,0.168709,,6,0.00275294,0.323374,0.0972442,,7,0.0200415,0.326649,0.187609,,8,-0.00758556,0.331313,0.184718,
689,0,-0.0634398,0.337153,0.133051,,1,-0.0844731,0.326444,0.185684,,2,0.0239847,0.313619,0.0931362,,3,-0.0455112,0.328353,0.197052,,4,-0.0154486,0.329149,0.102123,,5,-0.121553,0.29694,0.168453,,6,0.00440146,0.32252,0.0970029,,7,0.0219107,0.324031,0.185575,,8,-0.0058575,0.330777,0.184841,
700,0,-0.0618704,0.336767,0.132985,,1,-0.0831695,0.325905,0.185534,,2,0.0256548,0.312564,0.0929374,,3,-0.0440986,0.327859,0.196877,,4,-0.0144752,0.328464,0.101847,,5,-0.120115,0.296518,0.168173,,6,0.00587704,0.321894,0.0967632,,7,0.0233922,0.32331,0.185699,,8,-0.0044487,0.330121,0.184577,
714,0,-0.0602239,0.336245,0.132787,,1,-0.0795721,0.324531,0.185695,,2,0.0270545,0.310661,0.092665,,3,-0.042574,0.327412,0.196717,,4,-0.0131349,0.327574,0.101604,,5,-0.11863,0.29607,0.167849,,6,0.00724949,0.320833,0.0964794,,7,0.025017,0.322725,0.185458,,8,-0.00492543,0.32904,0.182792,
724,0,-0.0588589,0.335869,0.13262,,1,-0.0801606,0.325036,0.1853,,2,0.0283249,0.31097,0.0924738,,3,-0.0410956,0.32697,0.196512,,4,-0.0117568,0.327152,0.101378,,5,-0.117269,0.295776,0.167562,,6,0.00880255,0.320187,0.0962294,,7,0.0262269,0.322094,0.185595,,8,-0.00158828,0.329021,0.184643,
737,0,-0.0558371,0.335154,0.132286,,1,-0.0754257,0.323413,0.185135,,2,0.0312555,0.309568,0.092257,,3,-0.0382809,0.326069,0.196287,,4,-0.008812,0.326001,0.100995,,5,-0.114419,0.295068,0.167071,,6,0.0113465,0.318826,0.0959228,,7,0.0290981,0.321089,0.185572,,8,0.00139859,0.328095,0.184656,
748,0,-0.0545005,0.334778,0.132183,,1,-0.073987,0.323033,0.184969,,2,0.0325769,0.307674,0.0921462,,3,-0.0370003,0.325688,0.196282,,4,-0.007561,0.32504,0.100865,,5,-0.112986,0.294764,0.166841,,6,0.0131355,0.318085,0.0957611,,7,0.0304359,0.32045,0.185696,,8,0.00275174,0.327577,0.184365,
758,0,-0.0529865,0.334328,0.131951,,1,-0.0744761,0.323687,0.184464,,2,0.0340879,0.307879,0.0921272,,3,-0.0355213,0.32518,0.196078,,4,-0.00593311,0.32456,0.100698,,5,-0.111663,0.294401,0.166674,,6,0.0142108,0.317107,0.0955789,,7,0.0320335,0.319926,0.185451,,8,0.00394461,0.326961,0.184299,
769,0,-0.0515421,0.334067,0.131811,,1,-0.0711247,0.322261,0.184586,,2,0.0352462,0.307132,0.0920454,,3,-0.0341217,0.324796,0.196003,,4,-0.00425768,0.323643,0.100493,,5,-0.110167,0.294154,0.16652,,6,0.0155829,0.316474,0.0955093,,7,0.033242,0.319275,0.185562,,8,0.00573257,0.326478,0.184233,
779,0,-0.0499475,0.333682,0.131698,,1,-0.0697132,0.32187,0.184585,,2,0.0367423,0.30619,0.0920651,,3,-0.0327858,0.324362,0.195942,,4,-0.00346694,0.323027,0.100441,,5,-0.107795,0.293971,0.165685,,6,0.0171435,0.315568,0.0953738,,7,0.0342853,0.320727,0.18754,,8,0.00681953,0.325821,0.184339,
792,0,-0.0485525,0.333162,0.131549,,1,-0.070265,0.322431,0.184157,,2,0.0379586,0.305528,0.0920322,,3,-0.0313283,0.323837,0.195779,,4,-0.00187895,0.322651,0.100314,,5,-0.106408,0.293664,0.165482,,6,0.0184962,0.315051,0.095391,,7,0.0361234,0.318098,0.185599,,8,0.0083783,0.325319,0.184501,
802,0,-0.0471027,0.33284,0.131556,,1,-0.0670155,0.321044,0.184393,,2,0.039551,0.304666,0.0920775,,3,-0.0300635,0.32329,0.195858,,4,-0.000178303,0.321728,0.100297,,5,-0.105158,0.293203,0.165338,,6,0.0199576,0.314269,0.0952961,,7,0.0370664,0.319606,0.187725,,8,0.00968395,0.324799,0.184343,
812,0,-0.0456431,0.3325,0.131526,,1,-0.0677599,0.321329,0.183728,,2,0.0406679,0.303856,0.0921623,,3,-0.0286566,0.322887,0.195774,,4,0.000686144,0.321243,0.100233,,5,-0.103726,0.292879,0.165145,,6,0.0210446,0.313547,0.0953475,,7,0.0389213,0.317043,0.185745,,8,0.010791,0.324145,0.184363,
823,0,-0.0442799,0.331948,0.131424,,1,-0.0642852,0.320265,0.184106,,2,0.0422311,0.302948,0.0923339,,3,-0.0273646,0.322314,0.195745,,4,0.00212085,0.320303,0.100211,,5,-0.10251,0.292497,0.165043,,6,0.0225388,0.312771,0.0954249,,7,0.0400042,0.316325,0.185882,,8,0.0122787,0.323602,0.18457,
833,0,-0.0430319,0.331552,0.13134,,1,-0.0650194,0.320639,0.183692,,2,0.0434407,0.302378,0.0924418,,3,-0.0262362,0.321812,0.195845,,4,0.00349501,0.319829,0.100359,,5,-0.101228,0.292094,0.164943,,6,0.0241619,0.312078,0.0955404,,7,0.0409272,0.317717,0.188045,,8,0.0135179,0.323002,0.18451,
843,0,-0.0415533,0.331421,0.1315,,1,-0.0638242,0.320145,0.183684,,2,0.0448755,0.30149,0.0925972,,3,-0.0248536,0.321392,0.195886,,4,0.00491611,0.31912,0.10039,,5,-0.100038,0.291711,0.164855,,6,0.0250951,0.311538,0.0955835,,7,0.042092,0.316996,0.188087,,8,0.0149171,0.322466,0.184785,
