4627928542613
0
10,0,-0.0865658,0.364191,0.198878,,1,-0.0205927,0.363934,0.184673,,2,-0.0488321,0.368468,0.183561,,3,-0.126557,0.360405,0.18936,,4,-0.104067,0.374389,0.135641,,5,-0.0359586,0.363177,0.0991123,,6,-0.157608,0.327398,0.167979,,7,-0.0564826,0.369785,0.104797,,8,-0.0165079,0.35505,0.0945872,
20,0,-0.0865372,0.364174,0.19889,,1,-0.0205392,0.363939,0.184695,,2,-0.0486934,0.368473,0.183538,,3,-0.1265,0.360408,0.189353,,4,-0.104013,0.374357,0.13564,,5,-0.0359376,0.363202,0.0991282,,6,-0.0164101,0.355041,0.094584,,7,-0.157493,0.327332,0.167903,,8,-0.056428,0.369783,0.104797,
30,0,-0.0864829,0.36417,0.198906,,1,-0.0204873,0.363928,0.184709,,2,-0.048715,0.368427,0.183584,,3,-0.126453,0.360382,0.18936,,4,-0.103939,0.374322,0.135632,,5,-0.035873,0.363199,0.0991179,,6,-0.0563927,0.369776,0.104785,,7,-0.0163591,0.35503,0.0945839,,8,-0.157435,0.327338,0.167924,
40,0,-0.0864314,0.364136,0.198883,,1,-0.0204113,0.363968,0.184738,,2,-0.0485885,0.368458,0.183548,,3,-0.126349,0.360383,0.189384,,4,-0.103782,0.374306,0.135608,,5,-0.0358232,0.363154,0.0991097,,6,-0.157372,0.327329,0.167939,,7,-0.056341,0.369772,0.104732,,8,-0.016377,0.353559,0.0945602,
50,0,-0.0863743,0.364151,0.198906,,1,-0.0203652,0.363947,0.184748,,2,-0.0480635,0.368646,0.183555,,3,-0.0357046,0.363209,0.0991445,,4,-0.126284,0.360379,0.189384,,5,-0.103686,0.374319,0.135625,,6,-0.0162818,0.353601,0.094587,,7,-0.056262,0.369804,0.104739,,8,-0.157318,0.327327,0.167959,
60,0,-0.0863344,0.364114,0.198893,,1,-0.0202934,0.36394,0.184768,,2,-0.0480055,0.36863,0.183573,,3,-0.0356284,0.363231,0.0991516,,4,-0.126221,0.36037,0.189372,,5,-0.103594,0.374314,0.135622,,6,-0.157225,0.327333,0.167935,,7,-0.0562038,0.369812,0.104733,,8,-0.0162016,0.353608,0.0945904,
191,0,-0.0857852,0.364084,0.198915,,1,-0.0197895,0.366129,0.186559,,2,-0.0477924,0.368725,0.183488,,3,-0.125729,0.360331,0.189327,,4,-0.103109,0.374363,0.135484,,5,-0.0351525,0.363573,0.0988896,,6,-0.0154721,0.354201,0.0943671,,7,-0.156739,0.32723,0.167805,,8,-0.055783,0.370137,0.10456,
217,0,-0.085643,0.36402,0.198872,,1,-0.0197096,0.366047,0.186501,,2,-0.0476871,0.368678,0.183421,,3,-0.125674,0.360272,0.189306,,4,-0.103048,0.374289,0.135433,,5,-0.0350098,0.363729,0.0988176,,6,-0.156522,0.32712,0.16773,,7,-0.0554908,0.370122,0.104416,,8,-0.0154052,0.354211,0.0943008,
236,0,-0.0855475,0.363864,0.198774,,1,-0.0196398,0.365908,0.186434,,2,-0.0476106,0.36853,0.183348,,3,-0.125625,0.360128,0.189305,,4,-0.103004,0.374183,0.13538,,5,-0.0350996,0.363476,0.0987712,,6,-0.0555241,0.369948,0.104334,,7,-0.0153797,0.354108,0.0942098,,8,-0.156451,0.327034,0.167712,
256,0,-0.0854706,0.363659,0.198722,,1,-0.0190387,0.363853,0.184473,,2,-0.0475542,0.368386,0.183323,,3,-0.125522,0.359902,0.189268,,4,-0.102948,0.373978,0.135349,,5,-0.0350915,0.363314,0.0987221,,6,-0.0154202,0.353816,0.0941207,,7,-0.156416,0.326883,0.16771,,8,-0.0553481,0.369564,0.104214,
287,0,-0.0853817,0.363326,0.198628,,1,-0.0189624,0.363642,0.184416,,2,-0.0474864,0.368205,0.183328,,3,-0.125411,0.359564,0.189175,,4,-0.102834,0.373694,0.13532,,5,-0.0350423,0.363082,0.0987044,,6,-0.0153434,0.353467,0.0940529,,7,-0.156199,0.326402,0.167504,,8,-0.0553243,0.369352,0.10415,
